x,y,z,f1,f2,f3
8.108643763560647,-9.12176928972109,-4.946266008929556,45.965039648612745,8.108753024752163,-98.43072509482786
1.1461829141993576,5.739593035783699,-0.4671243733519965,-0.5547622206054541,312.0840275670882,6.360418291893402
-2.003640330644762,8.28607509505715,5.576292216634673,26.319743441124945,3966.2250288146806,-47.69734912850808
-2.6358531282859943,-6.79583790795502,-6.9649517003396095,-20.912085087463375,-2.6347347078430996,-30.597721579055833
5.727461968553268,-7.891760204471114,-7.2880410413667125,3.651656435757225,5.727835779565007,-98.31529865669606
9.347087058324401,9.234472833436719,6.528570852027617,113.48231988400597,10253.607145744903,43.69318414192003
6.95974175642284,7.813570854252173,-9.065242123125625,12.177036823593177,2480.908533701952,-27.798179409783856
-6.650137328468981,8.314962015739855,7.570498631888672,74.50632101505124,4077.8801491794875,-112.60808882110155
-9.600909565904042,-1.4900806691259127,6.5792730064798555,118.49455651858716,-9.375555090246442,-28.9807035436148
5.6211114802442985,-2.2236831255024825,3.1038499530511725,44.01229408553894,5.729321303850899,-22.133455276243296
-0.7850373755084519,7.918568148232964,6.5449125284840015,26.795933794881204,2747.048699614133,-49.052251962380474
-3.3488411240996596,-3.506243903911372,1.191600887398284,15.981140424054209,-3.3188317028183687,10.32194110169376
-1.3769269831858892,6.993479586861202,9.89692830520822,41.48364113785828,1088.1289917160673,-107.57870062794055
9.452157253408444,-6.105168296225944,-7.0844633503819265,61.005423341634156,9.454388559226562,-107.89663175735603
5.523493215998286,-5.403601659376687,-6.881639745870798,2.9824183236958994,5.5279935590140905,-77.2037226994729
1.9655052023342563,-7.924962186088546,-0.9402787937503714,0.10209552540154032,1.9658668058574715,-16.460678615035953
8.103742234539016,1.9954242504644775,8.299571709397892,98.86892504144298,15.459065099728743,-52.71248678512549
5.294457938767497,3.6528119741942042,0.6253237243511087,30.532579762782607,43.87746601195802,18.948629595361137
8.174471160062648,-6.523609346795418,-9.493405396840844,28.8483571593326,8.175939519769639,-143.45180249366115
-2.342271174237789,-4.490057694431673,-2.002554953699482,-2.5239855611326574,-2.331051177778193,6.50670636574556
2.4950074174532872,3.408625222026725,-5.12488272787105,-14.274468898337279,32.718672273462516,-17.759877762155977
-0.6914192392649561,-9.301046397043905,5.804948707787574,23.697855395576028,-0.6913279106494886,-27.266507075832465
4.0388446056266645,8.657521930776547,-8.313611578246476,-16.942180564586298,5757.2988510638825,-34.14975172574247
-0.15945554352515323,8.199457245626352,9.643477777426938,38.59933718006865,3638.8152462680564,-94.3041125554398
-1.7971271993040858,9.662661188238399,1.3531172714227893,8.642135256169704,15717.764640760952,-19.19595758926582
3.9355713511053025,-5.136306437793019,5.911153131303951,39.133334384856624,3.941450716565701,-55.15603180880045
2.1077632385709144,-2.802716214274154,-2.5132792112846953,-5.610450975267832,2.1684083521559,-12.224034598469526
-3.476503606943007,2.9873089809673097,9.048921519745448,48.28176340806953,16.35573807193059,-92.26837111789837
-2.171600044143518,0.09608267585944574,-6.548477081536273,-21.478061574420963,-1.070749970185769,-43.09120523054362
-8.831389097503028,3.6946312279075073,0.8095821222461694,81.23176188048002,31.39934478267061,-33.28414915809719
9.115437673787678,8.95979163537833,1.9561555914020623,90.91582635031597,7792.8508757830605,77.84587752464179
-9.359005321168159,0.10385577650987621,8.53219517149778,121.71976128764503,-8.249564885163306,-73.77034120952
6.604058341356836,-8.956967880439029,-7.703816029520629,12.798322457962293,6.6041871776660175,-118.50111986077762
-7.807593056473301,8.68978906455225,-6.310430842319286,35.71678596621297,5934.121154054205,-107.66787417831026
-0.5780781179600787,7.489273635187999,9.35210793709511,37.7426060588447,1788.1742549812002,-91.79130807499484
-2.5134105316884714,2.664849808771212,6.257076411284967,31.345538145942392,11.85238123635452,-45.84886679139233
7.1059956680036755,-1.4793842713257952,-8.854993723302965,15.075199540475147,7.333773562599619,-88.92341206308878
3.001431818391179,-4.3773228224058,-9.938690462813408,-30.746168890802654,3.0139907545481717,-111.91580411415684
7.102843671764628,6.992501778033187,-6.18056220512154,25.72813940504066,1095.5439545396275,11.467297832529091
-1.9549301195079103,-0.982171826046276,-3.026468189949454,-8.284120987638603,-1.5804332465778739,-7.239432419505974
-8.08948740808713,-0.2636144438073629,1.6788404842512712,72.15516846260532,-7.3212177143880846,-0.6859996477914883
2.278005462448462,3.7332204916015748,-9.460790353722748,-32.65385252794596,44.091557215306295,-81.00225744470048
7.1956238245081,5.396999021385005,2.992843598880082,63.74837661934891,227.93860009088115,29.877661931767364
8.185912215144036,9.464541049007252,8.264381166510667,100.066683460087,12902.491286195675,9.175906118424408
2.109173631953059,0.6217221989637007,-7.757902110074754,-26.58299503057296,3.971305876091633,-58.873725081048214
9.202529625749815,-1.6259257369748052,7.447005159417589,114.47457215047338,9.399259096885036,-70.42051560817194
-2.124604436587245,5.319647091075252,-8.420170072321316,-29.166736277319057,202.1871613863193,-82.20140985759247
2.0165613004247955,-6.278732433424857,3.004408137562356,16.084152028620366,2.018437077184649,-21.687917098017472
5.516901906283216,9.595169838644775,-5.5885108034180675,8.082163429879117,14699.154147738189,21.70415777401013
6.4673229908117555,-3.1115551834756854,-0.6171284513613369,39.35775286203696,6.511854637391174,-20.50427990075143
-2.956190466363438,6.42233907295121,1.0718199766414536,13.026341979983895,612.4848027318369,-20.134455601539454
-5.703986806316365,-4.960936709279638,5.866899478705243,56.00306340145214,-5.696980444482662,-6.123391956530266
1.1925670753347095,2.2160416504284104,-8.822778128110295,-33.868896283268796,10.363524144623245,-75.19863558799008
9.959164525311422,6.703330236423405,0.6862152242385058,101.9298189391755,825.0750031505652,66.28867735805869
-3.574692801566237,-4.041165327987979,-5.920719318095394,-10.904448646812101,-3.5571158240337875,-20.60899263577029
9.909130217154686,4.639336343309143,1.696667322923389,104.97753095222164,113.3847826988649,43.09310794235254
3.5751326267151917,5.931298867714702,-4.616654126078819,-5.685043205711809,380.21853883973785,-0.1083152190748784
-9.833437666779737,1.1714729765394356,-0.7580740155013181,93.66420028443724,-6.6066956116535565,-12.094282706095754
-8.985606567289807,-2.3234943354471334,-6.434785307804576,55.001984150903404,-8.88767578327845,-20.52845599788321
6.492379469538033,-9.274276704535886,6.704095273010289,68.96737226852011,6.492473276010214,-105.15701710094254
-1.9853754551644371,3.9213299965525685,0.5187878808453803,6.016867221350918,48.48214633691484,-8.054453192067557
1.0825983506991186,-3.0074854058322176,4.539148053035575,19.328611401078753,1.132014133998392,-23.85976378748228
8.260831300707231,3.8782300144910664,-2.8354807618676636,56.89941073127366,56.599412021231274,23.997452744128438
4.974337366072135,-2.246613160826909,1.0801304780707746,29.06455414378456,5.080094166039952,-12.342093642668122
9.550326159179527,4.791075858188464,-1.4371459438087104,85.46014597147393,129.98119168259268,43.69094863526495
8.4138417237588,-7.746212268677166,0.1851845422211369,71.533470721349,8.414274100930205,-65.2096973019659
-9.934083832088973,2.159476169552317,-1.9467456175813993,90.89903911264594,-1.2674871900818943,-25.24223580130348
5.845859620947632,-9.809946296951164,3.8190634391802636,49.45032846454704,5.845914523742799,-71.93281449349494
-0.6786237204427934,4.059458043904309,6.863633482275354,27.915064083049035,57.26427633969915,-49.86430909974707
-3.0805327365393254,0.18827852884611218,6.191733103874036,34.256614356386606,-1.8733630364268365,-38.91755700130751
-4.599621597458528,1.8694305371853126,0.6329896666283119,23.688477506320186,1.884981010136447,-8.999348991844283
-5.145997935904245,-1.2515088316114706,-9.760017369379854,-12.558774721188666,-4.859925100577838,-88.81767718635788
-1.6905951120565241,0.8331375279269686,8.282854811509054,35.989531078945625,0.6099302794234989,-70.01418206092288
4.762148436487429,4.006291422378492,9.718447310159505,61.551846971777685,59.70488131407823,-75.36966368715377
-4.57472292259947,-9.858269781385818,3.3810039778445393,34.4521057299352,-4.5746706098155,33.667664847874775
-1.9765649410700377,-7.888704990523701,-6.948395059246231,-23.88677127071772,-1.9761899862392658,-32.68765618464404
-1.8760304245866486,0.6946329474011375,0.7595536009594213,6.557704557812446,0.12694331769252676,-1.8800742159752546
-4.163131570652858,-5.493865853485889,-6.393311112863389,-8.24157997688702,-4.159019653314151,-18.002740606283687
-1.0136370655703892,-5.404558091677673,3.5960785501380066,15.411774301250176,-1.009141024770294,-7.453520534009808
8.41369967068987,4.555063483190223,5.5144602449538755,92.84818312838232,103.52649277815159,7.915664335312265
7.3936469841172645,3.105303025556104,-8.935917533604902,18.92234559132671,29.70962724724909,-56.89110781771442
-5.926016125141846,9.46212253143553,9.017628272562138,71.18818020568973,12857.231934211317,-137.39031036146696
7.664316819141632,-8.398357641344221,-6.491543875745121,32.77557680119682,7.664542056082046,-106.50781561444515
-9.840775053133687,-9.621056011393765,4.924084632711356,116.53719217722373,-9.84070873558511,70.43203851162153
0.2761896704811839,-6.097620269509571,-6.791321024459349,-27.08900336375689,0.2784378819772199,-47.80614099021882
7.2242435629836805,-1.2948606314255962,5.612526326483469,74.63980036324502,7.4981796027301755,-40.85484034700737
8.538664723305569,9.42678467345133,-9.102351637003709,36.49938870900814,12425.077916081085,-2.360651578267621
-8.993825476212038,-2.018494635744612,0.7689938240335419,83.96487199269487,-8.860970165954349,17.562636977155503
-9.686339389461027,6.886377557168018,4.074054289870153,110.12138792730485,969.1628226619173,-83.30170853950638
-2.133243670812142,4.163669157044843,9.145574390258549,41.13302612009426,62.1737992238918,-92.52365180437467
8.047092101239485,6.438373464411949,3.2262404607232007,77.66065312872372,633.4358471277211,41.40155673989185
-1.3693088850634823,-7.169054572164423,-7.301636245328373,-27.331538158599695,-1.368538834649199,-43.497241735923296
-5.587399432854805,-0.38039910253033327,7.510513486542187,61.261086368434945,-4.903810900004817,-54.282371101795626
5.457279992167711,-1.359707596470665,-3.7490337359504995,14.785769969112017,5.714015828611585,-21.47555901471277
9.566744728988002,5.509802834258622,5.403326111356373,113.13590915504523,256.66914686501246,23.514944156741247
2.081609126854163,0.14316933847661417,5.367648747501262,25.8036915470076,3.2355343159100465,-28.51363047489327
-5.908848913448241,-7.80241737825051,1.3671888269845383,40.383250789896614,-5.9084401677574645,44.234100159113844
-1.0746161628864144,3.4249578977889232,-7.193870018857358,-27.620680177892712,29.646735224567163,-55.43228096238421
9.832831146062542,0.8752097479667782,-6.491735378693308,70.71762683220439,12.232209652017104,-33.536838557833065
-1.2377789452433028,6.171544536080173,-0.6723852852740784,-1.1574444238086903,477.6874735100836,-8.091109858244488
3.5826088067074373,8.64391648000148,-8.067815199619844,-19.436174936581686,5679.0970007923925,-34.121870789520116
7.992611158000155,7.05892666653202,-0.49809876372811956,61.8894380680761,1171.1886094693002,56.17115366000118
-6.428922087680382,-0.21491150535438486,4.1219105784273165,57.81868152317395,-5.622309269745905,-15.608497492881568
-9.580583295790284,8.109017548170854,6.073745052295937,116.08255649675957,3314.7298668586877,-114.57949702756534
7.910292921598728,5.906078890804004,-5.698481866218343,39.77880664062157,375.17354197977596,14.246118464711287
-5.600413454032251,6.416820991818465,-6.646869784582776,4.777151717774348,606.4538790494144,-80.11772854789619
-6.406736321575501,1.556899876385474,0.7739021682956633,44.14187896737743,-1.6626451662101474,-10.573571553187952
5.86582268175453,3.2096604697860958,2.2377314626999834,43.35880158458584,30.63649708601043,13.819857085244772
-9.560410373335166,-3.1839536678486224,-8.353131512303662,57.98892045736001,-9.518988809486666,-39.33490238752194
9.925292723436463,-3.1430103301129613,9.203907107580612,135.32706407622325,9.968445421748136,-115.90720360412871
7.116347651043821,-0.5488855920761502,-3.894771221642963,35.063319003945054,7.693940777256211,-19.07530356280113
9.914452534895478,3.7011008175887934,-7.465869821486182,68.43288978075063,50.40630651502562,-19.044823808531177
-9.437192028568372,3.5684918914125863,4.021859821333999,105.14803266941041,26.025878612955264,-49.85189965411048
-5.736840937783246,-2.1183479726717147,-2.7222977185146613,22.022153071367104,-5.616610849856176,4.741720501863107
1.7685157379867817,0.8798791536197754,-3.222027552501217,-9.760462294497938,4.1791241135048836,-8.82538141837392
-0.5658240662533469,-8.575310862369514,9.371379767041159,37.8056759421161,-0.5656353584705908,-82.97064147657599
7.465217511245598,-8.682705949858962,3.7708538999530354,70.81288809002007,7.465387003055773,-79.03762763667447
-5.264408343549995,-5.983126964170271,-2.0851364100926677,19.373449567268132,-5.26188741245654,27.14982966200279
-5.688428009806186,3.605408592021506,9.73848314001183,71.31214578279489,31.10828762072181,-115.3471610899457
9.565881547533046,-0.17516032951096783,1.8135579726088125,98.76032167186847,10.40520398935741,-4.964555483941761
-2.8869922738844984,-4.046941242009899,7.172574020932103,37.0250204731972,-2.8695165268323355,-39.762329987203
6.843518693662432,-1.0207867845032919,1.974963987050593,54.73360405870953,7.203830034904868,-10.886256192138617
4.168631153191658,-9.508295444373578,1.6001516866770071,23.77809243806804,4.168705386660689,-42.19706202354129
9.730332035424741,-2.0015893220078995,1.4554547035891723,100.50118033396967,9.865452398151449,-21.594477095897396
